Date,Open,High,Low,Close,Adj Close,Volume
2018-12-19,2856.0,2881.050048828125,2846.0,2868.10009765625,2782.849609375,30180
2018-12-20,2861.949951171875,2899.0,2831.39990234375,2884.199951171875,2798.470947265625,25825
2018-12-21,2899.85009765625,2900.0,2804.25,2811.550048828125,2727.98046875,30899
2018-12-24,2820.0,2835.0,2713.699951171875,2724.0,2643.03271484375,41550
2018-12-26,2724.0,2754.0,2669.39990234375,2737.949951171875,2656.56787109375,45355
2018-12-27,2766.0,2768.0,2701.0,2736.050048828125,2654.724609375,46072
2018-12-28,2745.0,2759.449951171875,2719.0,2723.300048828125,2642.353515625,68063
2018-12-31,2744.0,2762.0,2712.0,2718.5,2637.696044921875,21740
2019-01-01,2738.0,2745.0,2707.0,2724.60009765625,2643.614990234375,28116
2019-01-02,2728.0,2744.64990234375,2680.0,2689.39990234375,2609.4609375,46468
2019-01-03,2694.0,2722.64990234375,2685.0,2700.39990234375,2620.134033203125,22361
2019-01-04,2713.050048828125,2740.5,2703.949951171875,2734.64990234375,2653.365966796875,22757
2019-01-07,2740.0,2740.0,2643.300048828125,2657.39990234375,2578.412109375,35672
2019-01-08,2678.0,2698.5,2630.89990234375,2690.75,2610.77099609375,30248
2019-01-09,2700.0,2708.0,2673.60009765625,2695.64990234375,2615.525146484375,27082
2019-01-10,2700.0,2725.0,2687.550048828125,2718.75,2637.938720703125,17364
2019-01-11,2725.10009765625,2735.0,2700.0,2713.800048828125,2633.1357421875,17600
2019-01-14,2716.0,2734.0,2678.550048828125,2700.14990234375,2619.891357421875,12789
2019-01-15,2712.39990234375,2734.89990234375,2710.5,2725.300048828125,2644.2939453125,10552
2019-01-16,2725.0,2731.050048828125,2709.800048828125,2717.10009765625,2636.337890625,93273
2019-01-17,2723.949951171875,2735.60009765625,2700.199951171875,2726.35009765625,2645.31298828125,11235
2019-01-18,2740.0,2741.050048828125,2698.0,2716.550048828125,2635.80419921875,65227
2019-01-21,2715.0,2720.199951171875,2670.0,2685.449951171875,2605.62841796875,24213
2019-01-22,2685.449951171875,2694.949951171875,2651.050048828125,2683.949951171875,2604.173095703125,12250
2019-01-23,2688.300048828125,2698.050048828125,2665.199951171875,2677.39990234375,2597.817626953125,8782
2019-01-24,2679.0,2681.35009765625,2637.050048828125,2647.800048828125,2569.09765625,10982
2019-01-25,2650.0,2668.35009765625,2615.0,2623.800048828125,2545.81103515625,11496
2019-01-28,2635.050048828125,2635.050048828125,2547.050048828125,2563.800048828125,2487.594482421875,22510
2019-01-29,2593.0,2595.449951171875,2523.89990234375,2566.89990234375,2490.60205078125,24780
2019-01-30,2594.0,2651.449951171875,2483.949951171875,2498.85009765625,2424.574951171875,171363
2019-01-31,2498.800048828125,2565.0,2461.0,2553.35009765625,2477.455078125,50445
2019-02-01,2560.0,2669.5,2545.050048828125,2602.699951171875,2525.338134765625,64633
2019-02-04,2603.0,2669.75,2566.64990234375,2646.10009765625,2567.4482421875,55607
2019-02-05,2672.0,2722.60009765625,2617.60009765625,2712.5,2631.87451171875,33578
2019-02-06,2709.0,2785.0,2709.0,2771.449951171875,2689.072265625,33864
2019-02-07,2781.10009765625,2868.800048828125,2775.449951171875,2855.5,2770.6240234375,54136
2019-02-08,2855.5,2880.0,2832.10009765625,2848.10009765625,2763.444091796875,30521
2019-02-11,2850.0,2868.85009765625,2819.0,2852.0,2767.22802734375,28837
2019-02-12,2851.0,2853.0,2816.60009765625,2832.449951171875,2748.259033203125,15119
2019-02-14,2824.0,2872.25,2805.699951171875,2818.550048828125,2734.772216796875,21111
2019-02-15,2828.050048828125,2846.800048828125,2808.0,2818.89990234375,2735.11181640625,16265
2019-02-18,2830.0,2830.050048828125,2768.5,2794.14990234375,2711.097412109375,10814
2019-02-19,2795.0,2828.050048828125,2771.550048828125,2782.64990234375,2699.939208984375,11429
2019-02-20,2786.25,2797.0,2740.85009765625,2778.199951171875,2695.62158203125,13179
2019-02-21,2743.64990234375,2820.0,2743.64990234375,2809.64990234375,2726.13671875,15964
2019-02-22,2810.0,2847.449951171875,2803.0,2816.699951171875,2732.977294921875,14364
2019-02-25,2817.35009765625,2850.0,2817.35009765625,2847.0,2762.376708984375,12166
2019-02-26,2824.5,2865.699951171875,2813.199951171875,2852.5,2767.713134765625,15720
2019-02-27,2868.64990234375,2937.75,2868.64990234375,2912.25,2825.687255859375,41503
2019-02-28,2905.0,2924.0,2865.64990234375,2896.449951171875,2810.356689453125,26084
2019-03-01,2909.949951171875,2944.949951171875,2844.0,2862.89990234375,2777.803955078125,89319
2019-03-05,2833.0,2923.800048828125,2820.0,2906.60009765625,2820.205078125,48217
2019-03-06,2910.0,2936.0,2877.10009765625,2927.35009765625,2840.33837890625,24577
2019-03-07,2923.89990234375,2925.0,2900.0,2909.949951171875,2823.45556640625,42359
2019-03-08,2910.0,2966.0,2903.0,2955.89990234375,2868.03955078125,34733
2019-03-11,2961.5,3012.050048828125,2940.64990234375,3004.39990234375,2915.097900390625,49703
2019-03-12,3025.0,3025.0,2982.949951171875,2991.35009765625,2902.43603515625,27182
2019-03-13,3009.60009765625,3044.550048828125,2995.0,3008.39990234375,2918.97900390625,37965
2019-03-14,3022.0,3022.0,2970.050048828125,3010.5,2921.016845703125,30306
2019-03-15,3004.64990234375,3030.0,2984.75,3022.300048828125,2932.466064453125,23595
2019-03-18,3030.0,3045.25,2986.300048828125,3004.199951171875,2914.904052734375,14664
2019-03-19,3004.0,3004.0,2946.0,2980.25,2891.666015625,26561
2019-03-20,2974.0,2974.0,2924.449951171875,2948.10009765625,2860.4716796875,23203
2019-03-22,2950.10009765625,2995.0,2932.0,2949.39990234375,2861.73291015625,87278
2019-03-25,2932.0,2968.949951171875,2918.64990234375,2958.10009765625,2870.17431640625,21197
2019-03-26,2960.0,2964.64990234375,2933.0,2951.300048828125,2863.576416015625,9552
2019-03-27,2956.0,2992.85009765625,2950.0,2986.699951171875,2897.924072265625,12029
2019-03-28,2985.0,3020.0,2911.0,2941.14990234375,2853.72802734375,39321
2019-04-01,2955.699951171875,2955.699951171875,2903.0,2917.5,2830.781005859375,182465
2019-04-02,2912.0,2936.0,2846.949951171875,2855.10009765625,2770.23583984375,78177
2019-04-03,2860.0,2879.89990234375,2836.0,2848.89990234375,2764.219970703125,220805
2019-04-04,2860.25,2882.39990234375,2854.5,2866.64990234375,2781.4423828125,23193
2019-04-05,2857.0,2879.89990234375,2851.0,2860.800048828125,2775.766357421875,7462
2019-04-08,2863.0,2871.949951171875,2845.0,2852.5,2767.713134765625,8754
2019-04-09,2858.0,2930.0,2841.0,2918.5,2831.75146484375,19376
2019-04-10,2920.0,2945.10009765625,2910.85009765625,2935.10009765625,2847.858154296875,26543
2019-04-11,2940.0,3002.5,2935.35009765625,2986.89990234375,2898.1181640625,25090
2019-04-12,2997.0,3020.0,2975.050048828125,3006.449951171875,2917.087158203125,19534
2019-04-15,3000.300048828125,3044.0,2995.0,3034.10009765625,2943.915283203125,26027
2019-04-16,3043.300048828125,3078.0,3032.0,3069.39990234375,2978.166015625,32405
2019-04-18,3070.0,3085.0,3042.949951171875,3063.0,2971.956298828125,15142
2019-04-22,3060.0,3069.0,3041.64990234375,3050.449951171875,2959.779296875,37803
2019-04-23,3047.699951171875,3066.85009765625,3011.050048828125,3035.699951171875,2945.4677734375,37539
2019-04-24,3025.0,3080.0,3009.0,3076.25,2984.8125,39713
2019-04-25,3056.10009765625,3100.0,3028.800048828125,3078.050048828125,2986.55908203125,21875
2019-04-26,3080.0,3094.949951171875,3037.14990234375,3047.75,2957.15966796875,16925
2019-04-30,3060.949951171875,3060.949951171875,2950.10009765625,2993.25,2904.279541015625,19036
2019-05-02,3008.699951171875,3039.0,2965.800048828125,3032.449951171875,2942.314208984375,30434
2019-05-03,3032.449951171875,3068.0,3032.449951171875,3060.64990234375,2969.676025390625,26030
2019-05-06,3063.0,3063.0,3017.10009765625,3030.0,2939.937255859375,155997
2019-05-07,3031.0,3051.25,3025.0,3033.64990234375,2943.478515625,184115
2019-05-08,3027.10009765625,3027.10009765625,2954.0,2963.199951171875,2875.12255859375,144552
2019-05-09,2950.050048828125,2997.10009765625,2943.050048828125,2987.699951171875,2898.89453125,37976
2019-05-10,2978.0,3008.550048828125,2959.949951171875,2971.050048828125,2882.739501953125,158461
2019-05-13,2942.0,2994.35009765625,2942.0,2972.449951171875,2884.09765625,64155
2019-05-14,2969.89990234375,2969.89990234375,2903.0,2936.39990234375,2849.119140625,16499
2019-05-15,2941.64990234375,2944.199951171875,2905.0,2916.449951171875,2829.76220703125,10566
2019-05-16,2912.89990234375,2959.949951171875,2911.35009765625,2944.64990234375,2857.1240234375,21621
2019-05-17,2959.89990234375,3145.550048828125,2935.0,3041.800048828125,2951.386474609375,158279
2019-05-20,3071.0,3090.0,2953.949951171875,3005.85009765625,2916.505126953125,51873
2019-05-21,3005.85009765625,3044.0,2970.300048828125,2980.75,2892.151123046875,51509
2019-05-22,2985.0,3054.89990234375,2977.0,3049.699951171875,2959.051513671875,31842
2019-05-23,3050.0,3084.35009765625,3028.75,3067.75,2976.565185546875,75505
2019-05-24,3070.0,3096.0,3003.0,3077.300048828125,2985.831298828125,38503
2019-05-27,3093.949951171875,3093.949951171875,3035.0,3064.60009765625,2973.5087890625,17532
2019-05-28,3062.0,3103.949951171875,2965.0,2992.699951171875,2903.745849609375,31242
2019-05-29,2992.699951171875,2992.699951171875,2920.64990234375,2925.300048828125,2838.349365234375,25674
2019-05-30,2956.60009765625,2976.64990234375,2923.35009765625,2945.35009765625,2857.803466796875,30105
2019-05-31,2949.60009765625,2976.10009765625,2916.89990234375,2925.25,2838.30078125,17503
2019-06-03,2955.64990234375,3078.550048828125,2910.0,3039.89990234375,2949.542724609375,75780
2019-06-04,3031.699951171875,3031.699951171875,2976.949951171875,2989.550048828125,2900.689453125,19653
2019-06-06,2999.0,3028.39990234375,2961.550048828125,2990.60009765625,2901.70849609375,24010
2019-06-07,3000.0,3007.0,2955.550048828125,2964.050048828125,2875.947509765625,9704
2019-06-10,2968.0,3000.0,2968.0,2984.89990234375,2896.177734375,8762
2019-06-11,2992.449951171875,3024.449951171875,2982.0,2990.39990234375,2901.51416015625,18128
2019-06-12,2999.949951171875,2999.949951171875,2936.14990234375,2949.25,2861.58740234375,17224
2019-06-13,2941.35009765625,2941.35009765625,2901.0,2925.800048828125,2838.83447265625,13934
2019-06-14,2930.60009765625,2930.60009765625,2863.10009765625,2870.300048828125,2784.984130859375,23746
2019-06-17,2876.0,2877.0,2829.0,2838.550048828125,2754.177734375,16276
2019-06-18,2858.699951171875,2880.75,2839.199951171875,2856.800048828125,2771.88525390625,12364
2019-06-19,2873.050048828125,2880.949951171875,2804.0,2821.75,2737.877197265625,13670
2019-06-20,2830.0,2908.550048828125,2805.5,2895.60009765625,2809.5322265625,14811
2019-06-21,2892.14990234375,2910.64990234375,2845.64990234375,2873.14990234375,2787.749267578125,21981
2019-06-24,2850.0,2878.35009765625,2802.0,2816.449951171875,2732.734619140625,19921
2019-06-25,2814.949951171875,2854.0,2716.89990234375,2843.699951171875,2759.174560546875,17151
2019-06-26,2824.75,2876.699951171875,2821.699951171875,2868.199951171875,2782.946533203125,6883
2019-06-27,2863.64990234375,2908.949951171875,2852.550048828125,2866.85009765625,2781.63671875,18571
2019-06-28,2865.699951171875,2866.35009765625,2820.0,2828.14990234375,2744.0869140625,10115
2019-07-01,2845.800048828125,2919.0,2844.25,2910.699951171875,2824.18310546875,31622
2019-07-02,2920.0,2925.0,2866.0,2886.25,2800.4599609375,11053
2019-07-03,2894.85009765625,2909.0,2872.699951171875,2895.35009765625,2809.28955078125,10550
2019-07-04,2889.0,2909.35009765625,2878.0,2895.550048828125,2809.483642578125,11298
2019-07-05,2898.0,2917.10009765625,2826.5,2838.199951171875,2753.838134765625,15784
2019-07-08,2831.0,2831.0,2746.949951171875,2779.89990234375,2697.27099609375,23052
2019-07-09,2779.89990234375,2794.14990234375,2755.25,2784.75,2701.976806640625,12318
2019-07-10,2791.050048828125,2791.050048828125,2722.050048828125,2741.89990234375,2660.400390625,10503
2019-07-11,2714.89990234375,2721.050048828125,2661.949951171875,2711.64990234375,2631.049560546875,15990
2019-07-12,2715.0,2752.39990234375,2695.0,2721.75,2640.849609375,9817
2019-07-15,2740.0,2754.39990234375,2706.300048828125,2714.25,2633.572509765625,12778
2019-07-16,2700.0,2744.75,2680.0,2732.25,2651.037353515625,10566
2019-07-17,2732.25,2735.5,2691.64990234375,2696.449951171875,2616.301513671875,9333
2019-07-18,2670.0,2703.199951171875,2625.0,2632.85009765625,2554.592041015625,21097
2019-07-19,2652.0,2652.0,2550.0,2557.550048828125,2481.5302734375,17304
2019-07-22,2560.0,2606.39990234375,2515.0,2561.64990234375,2485.50830078125,14630
2019-07-23,2572.89990234375,2572.89990234375,2517.35009765625,2524.949951171875,2449.899169921875,24599
2019-07-24,2528.699951171875,2540.89990234375,2481.449951171875,2522.39990234375,2447.4248046875,16165
2019-07-25,2525.050048828125,2566.0,2514.0,2545.14990234375,2469.49853515625,22227
2019-07-26,2540.10009765625,2679.5,2506.14990234375,2619.39990234375,2541.541748046875,116872
2019-07-29,2605.0,2605.0,2400.0,2488.60009765625,2414.629638671875,41648
2019-07-30,2485.0,2514.14990234375,2447.0,2460.550048828125,2387.413330078125,40836
2019-07-31,2475.0,2535.0,2448.0,2517.5,2442.670654296875,25120
2019-08-01,2490.0,2550.050048828125,2475.949951171875,2540.64990234375,2465.13232421875,21386
2019-08-02,2524.89990234375,2618.0,2479.64990234375,2600.699951171875,2523.3974609375,51675
2019-08-05,2585.0,2642.199951171875,2546.199951171875,2620.14990234375,2542.269287109375,37394
2019-08-06,2620.0,2648.0,2591.75,2609.199951171875,2531.644775390625,21424
2019-08-07,2627.0,2627.0,2581.800048828125,2601.85009765625,2524.513427734375,25767
2019-08-08,2621.0,2721.550048828125,2606.550048828125,2705.550048828125,2625.131103515625,36875
2019-08-09,2705.550048828125,2741.0,2686.449951171875,2707.0,2626.537841796875,39758
2019-08-13,2708.0,2740.0,2644.85009765625,2673.199951171875,2593.742431640625,22298
2019-08-14,2684.699951171875,2756.050048828125,2675.5,2715.14990234375,2634.445556640625,23371
2019-08-16,2710.0,2759.199951171875,2664.25,2750.14990234375,2668.4052734375,22049
2019-08-19,2770.0,2771.14990234375,2715.0,2726.199951171875,2645.167236328125,16911
2019-08-20,2731.39990234375,2768.39990234375,2716.449951171875,2742.85009765625,2661.322509765625,18703
2019-08-21,2750.0,2772.0,2735.64990234375,2764.0,2681.84375,20130
2019-08-22,2773.699951171875,2774.64990234375,2732.39990234375,2741.550048828125,2660.06103515625,10689
2019-08-23,2741.0,2765.949951171875,2715.85009765625,2750.5,2668.744873046875,19009
2019-08-26,2792.0,2795.25,2688.0,2736.949951171875,2655.59765625,17520
2019-08-27,2769.0,2798.0,2748.800048828125,2766.199951171875,2683.978271484375,13732
2019-08-28,2740.0,2814.449951171875,2740.0,2764.550048828125,2682.37744140625,17350
2019-08-29,2783.0,2786.25,2740.050048828125,2757.449951171875,2675.48828125,10505
2019-08-30,2769.14990234375,2796.35009765625,2727.25,2788.10009765625,2705.2275390625,10119
2019-09-03,2785.0,2802.10009765625,2758.699951171875,2762.60009765625,2680.4853515625,12410
2019-09-04,2778.0,2783.60009765625,2690.14990234375,2715.550048828125,2634.833740234375,34004
2019-09-05,2733.0,2776.89990234375,2732.949951171875,2759.64990234375,2677.622802734375,19976
2019-09-06,2770.0,2861.5,2750.0,2839.800048828125,2755.390625,24647
2019-09-09,2810.0,2838.0,2797.39990234375,2818.550048828125,2734.772216796875,25296
2019-09-11,2820.0,2918.949951171875,2816.5,2908.449951171875,2822.0,43761
2019-09-12,2910.0,2911.0,2847.60009765625,2851.949951171875,2767.179443359375,12222
2019-09-13,2925.39990234375,2925.39990234375,2850.25,2877.89990234375,2792.358154296875,14623
2019-09-16,2877.89990234375,2887.0,2850.10009765625,2874.10009765625,2788.671142578125,14210
2019-09-17,2874.10009765625,2875.64990234375,2764.199951171875,2773.449951171875,2691.0126953125,11670
2019-09-18,2777.0,2818.550048828125,2752.199951171875,2778.699951171875,2696.106689453125,21284
2019-09-19,2789.0,2789.0,2722.85009765625,2738.5,2657.1015625,7176
2019-09-20,2733.60009765625,3012.35009765625,2724.64990234375,2928.10009765625,2841.066162109375,88353
2019-09-23,2963.10009765625,3026.300048828125,2932.550048828125,2996.0,2906.94775390625,56824
2019-09-24,3000.0,3005.0,2930.0,2956.85009765625,2868.961669921875,81904
2019-09-25,2943.85009765625,2964.550048828125,2912.0,2943.199951171875,2855.717041015625,17853
2019-09-26,2950.0,2990.800048828125,2935.75,2969.699951171875,2881.429443359375,12410
2019-09-27,2968.949951171875,2989.39990234375,2937.14990234375,2956.0,2868.13671875,8214
2019-09-30,2959.0,2975.60009765625,2903.0,2941.89990234375,2854.455810546875,10759
2019-10-01,2911.0,2976.050048828125,2891.449951171875,2910.10009765625,2823.60107421875,24926
2019-10-03,2919.0,2940.0,2886.0,2899.60009765625,2813.413330078125,8799
2019-10-04,2924.0,2935.0,2853.75,2864.050048828125,2778.919921875,11432
2019-10-07,2859.0,2897.550048828125,2852.800048828125,2891.199951171875,2805.2626953125,8964
2019-10-09,2892.0,2913.25,2880.10009765625,2894.949951171875,2808.9013671875,5979
2019-10-10,2881.5,2931.0,2864.0,2888.0,2802.157958984375,8262
2019-10-11,2878.0,2924.5,2878.0,2898.39990234375,2812.248779296875,5161
2019-10-14,2879.0,2975.0,2879.0,2956.050048828125,2868.185302734375,11267
2019-10-15,2959.0,3029.0,2956.5,3009.449951171875,2919.998046875,32576
2019-10-16,3045.0,3050.0,3015.60009765625,3020.85009765625,2931.059326171875,22581
2019-10-17,3015.0,3138.300048828125,2995.050048828125,3110.300048828125,3017.850341796875,42568
2019-10-18,3120.0,3123.449951171875,3076.050048828125,3087.75,2995.970703125,16121
2019-10-22,3081.10009765625,3151.0,3081.10009765625,3123.300048828125,3030.464111328125,12656
2019-10-23,3122.0,3235.64990234375,3095.800048828125,3161.35009765625,3067.383056640625,84277
2019-10-24,3185.0,3200.949951171875,3145.89990234375,3169.0,3074.8056640625,27231
2019-10-25,3179.0,3179.449951171875,3110.25,3133.60009765625,3040.4580078125,13130
2019-10-27,3150.0,3167.0,3135.949951171875,3144.050048828125,3050.59716796875,2144
2019-10-29,3143.0,3199.10009765625,3140.0,3180.800048828125,3086.2548828125,24285
2019-10-30,3200.0,3230.0,3175.0,3221.35009765625,3125.599609375,21998
2019-10-31,3229.0,3255.0,3213.60009765625,3246.75,3150.24462890625,15055
2019-11-01,3253.0,3289.5,3212.0,3232.300048828125,3136.22412109375,30238
2019-11-04,3259.0,3259.0,3181.800048828125,3210.199951171875,3114.781005859375,16204
2019-11-05,3210.199951171875,3256.199951171875,3192.800048828125,3246.35009765625,3149.8564453125,11251
2019-11-06,3248.0,3271.699951171875,3215.0,3248.25,3151.699951171875,16632
2019-11-07,3248.0,3278.0,3222.449951171875,3265.89990234375,3168.8251953125,23513
2019-11-08,3270.0,3287.64990234375,3239.949951171875,3245.199951171875,3148.740478515625,20208
2019-11-11,3242.0,3252.0,3221.89990234375,3239.75,3143.45263671875,6904
2019-11-13,3239.0,3244.35009765625,3191.300048828125,3204.60009765625,3109.347412109375,7790
2019-11-14,3212.800048828125,3244.949951171875,3195.89990234375,3234.39990234375,3138.261474609375,7090
2019-11-15,3240.0,3251.39990234375,3188.300048828125,3211.800048828125,3116.33349609375,9636
2019-11-18,3231.5,3231.5,3145.800048828125,3157.39990234375,3063.55029296875,51207
2019-11-19,3160.0,3172.800048828125,3123.75,3164.39990234375,3070.34228515625,14260
2019-11-20,3152.699951171875,3168.25,3131.300048828125,3162.5,3068.498779296875,8340
2019-11-21,3154.35009765625,3210.0,3144.25,3188.949951171875,3094.16259765625,9686
2019-11-22,3188.550048828125,3188.550048828125,3134.550048828125,3152.800048828125,3059.087158203125,29059
2019-11-25,3160.0,3207.25,3119.25,3195.699951171875,3100.7119140625,9016
2019-11-26,3196.0,3227.14990234375,3169.39990234375,3178.10009765625,3083.63525390625,11341
2019-11-27,3161.0,3217.050048828125,3161.0,3211.89990234375,3116.430419921875,8074
2019-11-28,3203.5,3214.35009765625,3185.0,3196.449951171875,3101.439697265625,5092
2019-11-29,3199.0,3199.0,3150.0,3176.050048828125,3081.64599609375,8303
2019-12-02,3185.0,3215.199951171875,3145.050048828125,3160.199951171875,3066.26708984375,17864
2019-12-03,3161.0,3269.0,3161.0,3261.35009765625,3164.41064453125,58522
2019-12-04,3250.25,3277.39990234375,3227.800048828125,3252.0,3155.338623046875,19313
2019-12-05,3252.0,3286.0,3227.0,3244.39990234375,3147.96435546875,22372
2019-12-06,3250.0,3256.300048828125,3192.25,3205.85009765625,3110.560302734375,12097
2019-12-09,3212.0,3238.0,3204.60009765625,3225.60009765625,3129.723388671875,24377
2019-12-10,3250.0,3250.0,3213.35009765625,3233.10009765625,3137.00048828125,7702
2019-12-11,3237.300048828125,3274.0,3221.0,3269.35009765625,3172.1728515625,8836
2019-12-12,3280.0,3280.85009765625,3255.699951171875,3261.0,3164.071044921875,12862
2019-12-13,3270.0,3270.050048828125,3220.199951171875,3233.050048828125,3136.951904296875,52109
2019-12-16,3232.0,3280.64990234375,3214.85009765625,3219.75,3124.047119140625,28058
2019-12-17,3226.5,3226.5,3194.35009765625,3199.550048828125,3104.447509765625,5920
2019-12-18,3183.300048828125,3232.0,3183.300048828125,3213.14990234375,3117.64306640625,23432
2019-12-19,3213.14990234375,3233.050048828125,3183.25,3219.050048828125,3123.367919921875,11456
2019-12-20,3223.0,3237.550048828125,3197.5,3201.199951171875,3106.04833984375,22122
2019-12-23,3211.25,3224.0,3186.60009765625,3220.199951171875,3124.483642578125,4082
2019-12-24,3232.0,3234.0,3214.89990234375,3227.14990234375,3131.22705078125,3125
2019-12-26,3227.14990234375,3239.35009765625,3203.39990234375,3230.10009765625,3134.089599609375,3756
2019-12-27,3222.0,3255.0,3221.0,3243.300048828125,3146.897216796875,5545
2019-12-30,3244.0,3260.0,3229.0,3253.050048828125,3156.357421875,3251
2019-12-31,3253.0,3253.0,3179.64990234375,3185.5,3090.815185546875,18483
2020-01-01,3185.0,3191.25,3137.449951171875,3146.949951171875,3053.410888671875,13846
2020-01-02,3159.35009765625,3171.35009765625,3112.199951171875,3118.75,3026.04931640625,19060
2020-01-03,3120.0,3125.0,3063.050048828125,3070.85009765625,2979.572998046875,15571
2020-01-06,3093.0,3093.0,3030.0,3036.85009765625,2946.583740234375,7725
2020-01-07,3052.0,3068.39990234375,3029.699951171875,3037.449951171875,2947.165771484375,4673
