Date,Open,High,Low,Close,Adj Close,Volume
2018-12-24,695.0,705.0,692.75,697.9500122070312,680.1217041015625,62650
2018-12-26,697.0,698.2999877929688,687.0,694.6500244140625,676.906005859375,49096
2018-12-27,696.7999877929688,714.2999877929688,696.7999877929688,708.0999755859375,690.0123901367188,93302
2018-12-28,708.9500122070312,718.2000122070312,708.7999877929688,712.2999877929688,694.1051025390625,54933
2018-12-31,716.0,724.2000122070312,715.4000244140625,721.0999755859375,702.6803588867188,50512
2019-01-01,715.0,722.4000244140625,714.2999877929688,719.6500244140625,701.2673950195312,23448
2019-01-02,719.0,729.3499755859375,709.2999877929688,711.8499755859375,693.6666259765625,64382
2019-01-03,711.0,715.25,686.0999755859375,691.0499877929688,673.39794921875,99628
2019-01-04,695.3499755859375,696.0999755859375,672.9500122070312,681.25,663.8482666015625,114729
2019-01-07,682.5,691.5999755859375,682.5,687.5499877929688,669.9873657226562,291249
2019-01-08,691.4000244140625,692.7000122070312,685.0999755859375,689.9000244140625,672.27734375,38821
2019-01-09,695.0,701.0,685.0,694.0,676.2725830078125,84282
2019-01-10,694.75,696.7000122070312,688.9000244140625,693.3499755859375,675.63916015625,32897
2019-01-11,695.0,699.9500122070312,687.0,698.3499755859375,680.511474609375,37104
2019-01-14,699.4500122070312,701.2999877929688,676.5499877929688,680.25,662.8738403320312,55001
2019-01-15,685.0,710.0,683.5999755859375,707.2999877929688,689.2328491210938,91486
2019-01-16,706.4500122070312,706.4500122070312,696.9500122070312,700.2000122070312,682.314208984375,55043
2019-01-17,702.0,708.7000122070312,696.2999877929688,705.2999877929688,687.283935546875,57735
2019-01-18,705.0499877929688,713.9500122070312,703.5999755859375,707.7000122070312,689.6226806640625,48733
2019-01-21,711.6500244140625,720.9500122070312,708.0999755859375,713.3499755859375,695.1282958984375,88179
2019-01-22,717.0,719.4000244140625,701.0499877929688,715.2000122070312,696.9310913085938,66996
2019-01-23,713.25,724.0999755859375,711.8499755859375,718.75,700.390380859375,43285
2019-01-24,720.5,730.0,717.0,728.0999755859375,709.5015258789062,63930
2019-01-25,730.0,734.8499755859375,724.5,728.5999755859375,709.98876953125,67383
2019-01-28,730.0,738.0,721.7000122070312,735.7000122070312,716.9074096679688,382562
2019-01-29,735.0,741.75,722.0,731.8499755859375,713.15576171875,137357
2019-01-30,731.8499755859375,733.0,713.7000122070312,715.9000244140625,697.6132202148438,38138
2019-01-31,721.7999877929688,736.3499755859375,718.5,732.8499755859375,714.1301879882812,74682
2019-02-01,733.0,750.0999755859375,728.8499755859375,747.8499755859375,728.7470092773438,105278
2019-02-04,747.8499755859375,757.0,736.5,749.4000244140625,730.2575073242188,80849
2019-02-05,762.0,762.0,740.4000244140625,750.0,730.8421630859375,142231
2019-02-06,782.0,814.0,774.0999755859375,811.0,790.2839965820312,735595
2019-02-07,805.2999877929688,817.2000122070312,799.0,804.3499755859375,783.8038330078125,144845
2019-02-08,803.7999877929688,824.0,800.0,803.5499877929688,783.0242309570312,354113
2019-02-11,805.0999755859375,813.25,803.6500244140625,808.75,788.0914306640625,129822
2019-02-12,810.0999755859375,814.3499755859375,796.4000244140625,805.3499755859375,784.7782592773438,113440
2019-02-14,802.0,811.0,800.4500122070312,805.3499755859375,784.7782592773438,135052
2019-02-15,796.0999755859375,804.0,777.2000122070312,800.7000122070312,780.2470703125,71479
2019-02-18,816.0,822.5,801.0,803.5999755859375,783.072998046875,159724
2019-02-19,805.0,808.2999877929688,790.0,792.5,772.2565307617188,94794
2019-02-20,795.0,815.0,786.0,811.75,791.0148315429688,110539
2019-02-21,814.5,840.0999755859375,809.7000122070312,820.4000244140625,799.4439086914062,715934
2019-02-22,828.9000244140625,830.7999877929688,818.2999877929688,825.2000122070312,804.1212768554688,246490
2019-02-25,832.5,833.0,822.8499755859375,830.7999877929688,809.5781860351562,147705
2019-02-26,826.7999877929688,838.3499755859375,820.8499755859375,833.2000122070312,811.9169311523438,184742
2019-02-27,836.0,837.5,821.4500122070312,825.0999755859375,804.0238037109375,216380
2019-02-28,832.0499877929688,837.9000244140625,825.2999877929688,832.0,810.74755859375,192150
2019-03-01,830.0,836.4500122070312,829.2999877929688,832.0,810.74755859375,267101
2019-03-05,821.0,824.7999877929688,807.0,809.5499877929688,788.8709716796875,254865
2019-03-06,812.9000244140625,828.0,812.5,822.7000122070312,801.6851196289062,97293
2019-03-07,822.9500122070312,824.5,806.0,808.0999755859375,787.4580078125,72959
2019-03-08,808.25,812.8499755859375,802.4000244140625,811.2000122070312,790.4788818359375,43296
2019-03-11,813.0,814.6500244140625,803.6500244140625,807.7999877929688,787.1657104492188,57577
2019-03-12,810.0,813.25,801.5499877929688,804.75,784.193603515625,99033
2019-03-13,806.0,815.9500122070312,789.0,791.0499877929688,770.8435668945312,141606
2019-03-14,796.5,796.5,775.6500244140625,788.5,768.3587036132812,82559
2019-03-15,788.9500122070312,807.0,787.8499755859375,799.75,779.3213500976562,93212
2019-03-18,802.0999755859375,805.5,782.7999877929688,788.75,768.602294921875,83728
2019-03-19,791.0,796.9500122070312,783.6500244140625,794.5,774.2054443359375,52898
2019-03-20,799.9500122070312,806.9500122070312,787.5,789.8499755859375,769.6741943359375,184743
2019-03-22,790.0,798.4000244140625,783.5499877929688,789.5999755859375,769.4306030273438,461529
2019-03-25,791.0,795.7000122070312,786.7999877929688,789.5999755859375,769.4306030273438,68639
2019-03-26,790.0499877929688,790.0499877929688,769.5,772.0999755859375,752.3776245117188,147663
2019-03-27,772.0999755859375,772.9000244140625,762.3499755859375,764.4000244140625,744.8743286132812,89835
2019-03-28,770.0,782.0999755859375,769.0999755859375,771.8499755859375,752.1339721679688,105670
2019-04-01,782.5,794.4500122070312,779.3499755859375,785.7000122070312,765.6302490234375,115780
2019-04-02,788.0,793.8499755859375,785.3499755859375,791.9500122070312,771.7205810546875,80647
2019-04-03,794.5999755859375,794.5999755859375,778.0,780.0499877929688,760.12451171875,57841
2019-04-04,780.9000244140625,781.6500244140625,767.0499877929688,774.1500244140625,754.3753051757812,89622
2019-04-05,777.0,787.1500244140625,774.5,779.2000122070312,759.2962646484375,54272
2019-04-08,779.0,791.0,774.8499755859375,787.0999755859375,766.9944458007812,88566
2019-04-09,790.9000244140625,797.4000244140625,785.0,788.9500122070312,768.7972412109375,115914
2019-04-10,789.4000244140625,798.0,787.0,789.0,768.845947265625,71643
2019-04-11,792.9500122070312,795.4000244140625,777.2000122070312,780.9500122070312,761.0015869140625,60254
2019-04-12,779.9500122070312,786.5,775.0,784.7000122070312,764.65576171875,86052
2019-04-15,786.75,800.0,785.0,796.4500122070312,776.1056518554688,141484
2019-04-16,800.0,804.0,795.9500122070312,797.0999755859375,776.739013671875,87099
2019-04-18,797.2000122070312,808.0,797.2000122070312,799.3499755859375,778.9315185546875,102545
2019-04-22,803.0,810.0,800.2000122070312,803.5999755859375,783.072998046875,93516
2019-04-23,804.0999755859375,807.9500122070312,800.0,803.7999877929688,783.2678833007812,34544
2019-04-24,805.0499877929688,819.9000244140625,805.0499877929688,818.5999755859375,797.6898193359375,122822
2019-04-25,820.0,826.3499755859375,812.1500244140625,814.7000122070312,793.8894653320312,87214
2019-04-26,808.25,826.5999755859375,808.25,823.0,801.9774169921875,68704
2019-04-30,823.0,839.0,823.0,834.7000122070312,813.3786010742188,176564
2019-05-02,834.7000122070312,846.0,830.0,834.5499877929688,813.232421875,74804
2019-05-03,831.0,832.8499755859375,814.2000122070312,816.5499877929688,795.6921997070312,323102
2019-05-06,810.0,825.0,810.0,819.1500244140625,798.225830078125,44958
2019-05-07,816.0,824.0,809.7000122070312,814.4500122070312,793.6458740234375,414490
2019-05-08,814.5499877929688,814.5499877929688,800.0999755859375,802.3499755859375,781.8549194335938,35180
2019-05-09,805.0,814.4500122070312,799.4000244140625,809.5,788.822265625,39599
2019-05-10,815.5,815.5,800.5999755859375,805.75,785.1680908203125,48322
2019-05-13,810.0,825.4500122070312,809.2000122070312,815.2999877929688,794.47412109375,71590
2019-05-14,816.0,816.0,787.0,791.0999755859375,770.8922729492188,90820
2019-05-15,793.2999877929688,798.2000122070312,786.0,789.5499877929688,769.3818969726562,46673
2019-05-16,790.0,794.9500122070312,781.7999877929688,789.2999877929688,769.1382446289062,28574
2019-05-17,795.7000122070312,796.5,779.0,787.1500244140625,767.043212890625,52899
2019-05-20,801.0,801.0,763.25,779.0,759.1013793945312,185073
2019-05-21,784.0,784.7999877929688,769.4500122070312,773.4500122070312,753.6931762695312,126494
2019-05-22,760.0,767.25,745.2999877929688,750.0,730.8421630859375,234790
2019-05-23,756.0,760.1500244140625,740.5999755859375,743.0,724.0209350585938,111362
2019-05-24,745.5,746.1500244140625,732.0999755859375,736.0,717.1997680664062,105556
2019-05-27,736.0,737.9500122070312,720.9000244140625,725.0999755859375,706.5781860351562,134178
2019-05-28,734.0,746.8499755859375,727.9000244140625,739.5499877929688,720.6590576171875,171747
2019-05-29,740.0,748.0999755859375,734.25,738.8499755859375,719.9769287109375,132185
2019-05-30,741.0999755859375,745.5499877929688,731.0,735.5499877929688,716.76123046875,61784
2019-05-31,736.5,764.5999755859375,736.5,760.4000244140625,740.9765014648438,207132
2019-06-03,764.9500122070312,764.9500122070312,750.0999755859375,757.7999877929688,738.44287109375,71161
2019-06-04,758.9000244140625,762.7000122070312,747.5999755859375,748.5499877929688,729.42919921875,62774
2019-06-06,749.9500122070312,749.9500122070312,733.9000244140625,741.0499877929688,722.1207275390625,67986
2019-06-07,741.9000244140625,752.5,729.4000244140625,749.8499755859375,730.6959228515625,66224
2019-06-10,755.0,769.25,755.0,767.4000244140625,747.7977294921875,65824
2019-06-11,769.0,770.0,760.0,761.9000244140625,742.4381713867188,41371
2019-06-12,763.0,764.8499755859375,743.4000244140625,747.4000244140625,728.30859375,79332
2019-06-13,747.4000244140625,752.8499755859375,738.6500244140625,744.3499755859375,725.33642578125,84806
2019-06-14,747.0,747.0,735.6500244140625,740.75,721.8284301757812,25003
2019-06-17,741.9000244140625,743.3499755859375,734.0499877929688,736.75,717.9306030273438,27319
2019-06-18,737.2000122070312,744.5,736.25,741.0999755859375,722.16943359375,52551
2019-06-19,742.9000244140625,744.3499755859375,729.5499877929688,735.8499755859375,717.0535888671875,62919
2019-06-20,729.0,731.0,718.4500122070312,725.5999755859375,707.0653686523438,66546
2019-06-21,725.9500122070312,743.4000244140625,725.9500122070312,739.8499755859375,720.951416015625,100466
2019-06-24,739.8499755859375,739.8499755859375,727.0,728.8499755859375,710.2323608398438,50252
2019-06-25,728.0,728.0,720.5999755859375,724.5,705.9935302734375,37394
2019-06-26,725.0999755859375,730.8499755859375,716.75,718.2000122070312,699.8544311523438,68849
2019-06-27,716.75,718.0,692.0499877929688,701.9500122070312,684.01953125,349143
2019-06-28,709.0,715.0,704.4000244140625,706.25,688.2096557617188,107082
2019-07-01,708.0,712.0499877929688,702.7999877929688,705.1500244140625,687.1378173828125,49912
2019-07-02,704.5,713.0,700.25,711.4000244140625,693.2281494140625,41420
2019-07-03,716.0,716.0,699.0,701.1500244140625,683.239990234375,62796
2019-07-04,704.6500244140625,706.5999755859375,697.1500244140625,701.0999755859375,683.1912231445312,56457
2019-07-05,700.0,703.0,678.3499755859375,681.5499877929688,664.140625,95839
2019-07-08,682.0,685.0,665.25,680.4500122070312,663.0687255859375,73356
2019-07-09,680.0,683.2000122070312,669.0,675.5,658.2451782226562,54447
2019-07-10,674.4000244140625,684.5,668.2999877929688,674.5999755859375,657.3681030273438,78910
2019-07-11,676.7000122070312,676.75,658.2000122070312,665.5999755859375,648.5980224609375,69630
2019-07-12,666.0,672.5999755859375,663.4500122070312,666.5499877929688,649.5237426757812,62521
2019-07-15,670.5499877929688,680.4000244140625,666.3499755859375,678.0999755859375,660.7787475585938,64713
2019-07-16,682.4000244140625,682.4000244140625,670.7000122070312,675.5499877929688,658.2938842773438,75517
2019-07-17,677.0,695.0999755859375,675.5,691.1500244140625,673.4954223632812,85032
2019-07-18,687.0,694.2000122070312,680.6500244140625,687.0999755859375,669.548828125,61816
2019-07-19,693.7999877929688,693.7999877929688,664.5499877929688,674.9500122070312,657.709228515625,79314
2019-07-22,677.0,678.7000122070312,670.0,672.3499755859375,655.1755981445312,30103
2019-07-23,672.0,675.7999877929688,666.2999877929688,671.1500244140625,654.0062866210938,51233
2019-07-24,671.2000122070312,680.0,651.5999755859375,659.8499755859375,642.994873046875,50634
2019-07-25,643.0,657.25,641.25,652.3499755859375,635.6864624023438,41907
2019-07-26,655.0,655.0,641.2000122070312,643.2999877929688,626.86767578125,32463
2019-07-29,643.0,654.7999877929688,640.9000244140625,646.2999877929688,629.791015625,388993
2019-07-30,645.0,650.5,633.2999877929688,640.2999877929688,623.9442749023438,2686253
2019-07-31,628.5,639.3499755859375,607.9000244140625,636.5499877929688,620.2901000976562,207969
2019-08-01,632.0,633.4500122070312,619.0499877929688,625.5999755859375,609.6197509765625,65615
2019-08-02,625.6500244140625,639.3499755859375,618.5999755859375,636.3499755859375,620.0951538085938,1354677
2019-08-05,631.0,650.5,625.2000122070312,645.4000244140625,628.9140625,64214
2019-08-06,653.9000244140625,679.8499755859375,650.0,671.0,653.860107421875,153909
2019-08-07,672.0999755859375,678.5,670.8499755859375,674.75,657.5143432617188,457878
2019-08-08,675.9000244140625,684.0,665.25,680.6500244140625,663.2636108398438,591290
2019-08-09,678.2999877929688,680.7999877929688,659.7999877929688,663.6500244140625,646.6978759765625,99489
2019-08-13,663.6500244140625,664.0,636.5,639.0,622.677490234375,43174
2019-08-14,639.7999877929688,662.25,636.2000122070312,658.9500122070312,642.117919921875,57577
2019-08-16,658.0,660.9000244140625,646.2000122070312,659.1500244140625,642.3128051757812,49016
2019-08-19,662.9000244140625,673.9500122070312,662.9000244140625,671.2999877929688,654.1524047851562,56348
2019-08-20,676.0,680.0,664.7999877929688,668.5,651.4239501953125,78880
2019-08-21,673.0,675.0499877929688,670.0499877929688,672.4500122070312,655.2730712890625,55042
2019-08-22,679.0,684.1500244140625,668.6500244140625,682.7999877929688,665.3587036132812,88281
2019-08-23,685.9000244140625,694.0499877929688,679.4000244140625,683.2000122070312,665.7484741210938,146893
2019-08-26,690.0,692.7999877929688,670.3499755859375,691.0,673.3492431640625,43937
2019-08-27,691.0,691.0,673.5,676.3499755859375,659.0734252929688,57689
2019-08-28,678.7999877929688,693.0,676.7000122070312,690.5499877929688,672.9107055664062,97718
2019-08-29,691.25,693.75,680.9000244140625,691.0999755859375,673.4466552734375,39002
2019-08-30,692.5499877929688,700.0,676.3499755859375,695.6500244140625,677.8804931640625,70926
2019-09-03,699.0,716.4000244140625,698.0,704.2999877929688,686.3095092773438,171807
2019-09-04,707.0,708.9000244140625,692.4000244140625,702.8499755859375,684.896484375,49753
2019-09-05,710.0,710.0,691.0999755859375,695.3499755859375,677.5880737304688,41047
2019-09-06,714.0,734.0,714.0,721.5499877929688,703.1188354492188,280988
2019-09-09,725.0,725.0,710.0,712.8499755859375,694.6410522460938,69199
2019-09-11,713.2000122070312,722.5,701.2999877929688,703.7000122070312,685.724853515625,316374
2019-09-12,703.7999877929688,709.0,694.0999755859375,705.4500122070312,687.4301147460938,62010
2019-09-13,703.4500122070312,711.0999755859375,701.4500122070312,709.1500244140625,691.03564453125,46537
2019-09-16,710.5999755859375,723.5999755859375,710.5999755859375,719.0499877929688,700.6827392578125,86156
2019-09-17,718.0,719.0999755859375,699.4500122070312,705.9500122070312,687.9173583984375,53255
2019-09-18,709.0,718.1500244140625,701.9500122070312,716.7000122070312,698.3927612304688,63654
2019-09-19,718.0,718.0,700.0,703.4500122070312,685.481201171875,45463
2019-09-20,707.7000122070312,716.0,696.7999877929688,701.0,683.0938110351562,88207
2019-09-23,704.0,704.25,675.2000122070312,682.2000122070312,664.7740478515625,461362
2019-09-24,685.2000122070312,705.4000244140625,684.7999877929688,703.5,685.5299072265625,128425
2019-09-25,704.0,709.5999755859375,699.1500244140625,705.5,687.4788208007812,84864
2019-09-26,705.0,715.9500122070312,702.0,713.75,695.5181274414062,196070
2019-09-27,711.0499877929688,718.0499877929688,702.0499877929688,704.3499755859375,686.3582153320312,61207
2019-09-30,705.0,716.0499877929688,696.0,714.2999877929688,696.0540161132812,52114
2019-10-01,714.2000122070312,714.7999877929688,699.7000122070312,704.7000122070312,686.6992797851562,50863
2019-10-03,704.8499755859375,717.5,692.7999877929688,702.0,684.0682373046875,58128
2019-10-04,704.0,713.6500244140625,702.9000244140625,707.9000244140625,689.8175659179688,51886
2019-10-07,710.4000244140625,716.4500122070312,700.9500122070312,704.2000122070312,686.2120361328125,42953
2019-10-09,705.2000122070312,713.5,702.0999755859375,711.4500122070312,693.27685546875,32902
2019-10-10,710.0,718.4500122070312,703.5999755859375,710.8499755859375,692.692138671875,44647
2019-10-11,702.5,723.75,698.0499877929688,721.5499877929688,703.1188354492188,66021
2019-10-14,721.0,728.0,717.3499755859375,720.5999755859375,702.193115234375,55223
2019-10-15,721.0,728.0,719.0999755859375,720.0999755859375,701.7058715820312,46662
2019-10-16,720.0,729.5,718.0,727.3499755859375,708.7706909179688,32386
2019-10-17,727.0,730.7999877929688,715.9000244140625,726.25,707.6987915039062,37512
2019-10-18,724.8499755859375,737.4000244140625,723.0499877929688,734.2000122070312,715.4457397460938,53878
2019-10-22,730.0,731.5999755859375,714.75,717.75,699.4159545898438,48091
2019-10-23,718.0,734.0,716.5999755859375,727.0,708.4296264648438,66298
2019-10-24,730.0999755859375,744.7999877929688,724.9000244140625,725.8499755859375,707.3090209960938,103881
2019-10-25,731.5999755859375,731.5999755859375,701.5,720.4000244140625,701.998291015625,94011
2019-10-27,725.0999755859375,736.5,719.0,726.8499755859375,708.283447265625,8160
2019-10-29,727.0,762.7000122070312,726.0,754.5999755859375,735.3246459960938,87297
2019-10-30,754.5999755859375,764.5,745.6500244140625,754.5499877929688,735.27587890625,53856
2019-10-31,756.0,758.7999877929688,737.0,738.8499755859375,719.9769287109375,99826
2019-11-01,745.0,763.4000244140625,741.6500244140625,760.5999755859375,741.1713256835938,115189
2019-11-04,760.5999755859375,777.3499755859375,753.7000122070312,769.4000244140625,749.7466430664062,143729
2019-11-05,770.3499755859375,775.5499877929688,765.0,773.1500244140625,753.4008178710938,73775
2019-11-06,778.0,783.5,768.0999755859375,771.8499755859375,752.1339721679688,309801
2019-11-07,773.0,773.7999877929688,765.4500122070312,770.0999755859375,750.4287109375,50216
2019-11-08,773.0,777.5999755859375,770.0,771.0999755859375,751.4031372070312,40882
2019-11-11,776.8499755859375,776.8499755859375,768.25,770.1500244140625,750.4774780273438,23434
2019-11-13,768.7000122070312,773.8499755859375,746.6500244140625,756.6500244140625,737.3223266601562,134690
2019-11-14,756.6500244140625,763.4000244140625,748.4000244140625,759.0,739.6122436523438,44593
2019-11-15,760.0,763.0,749.7000122070312,752.0499877929688,732.8397827148438,21216
2019-11-18,753.0,757.7000122070312,747.6500244140625,751.4500122070312,732.255126953125,25985
2019-11-19,754.0,765.2999877929688,749.9500122070312,763.25,743.753662109375,944569
2019-11-20,766.0,772.9500122070312,756.5999755859375,771.5499877929688,751.8416748046875,323896
2019-11-21,772.2000122070312,780.0999755859375,762.6500244140625,764.7000122070312,745.1666870117188,40587
2019-11-22,769.4500122070312,769.4500122070312,742.8499755859375,754.4000244140625,735.1297607421875,53811
2019-11-25,753.5999755859375,765.5,752.2000122070312,763.6500244140625,744.1434936523438,39721
2019-11-26,762.7999877929688,767.5999755859375,756.5,763.5,743.997314453125,35156
2019-11-27,768.75,769.0,757.75,767.25,747.6514892578125,31652
2019-11-28,769.0,772.0,763.2000122070312,765.9000244140625,746.3359985351562,22434
2019-11-29,765.0,772.0,758.7999877929688,761.5,742.0484008789062,19703
2019-12-02,755.0,758.5999755859375,732.5,748.0,728.8932495117188,603200
2019-12-03,748.9000244140625,755.9500122070312,743.25,746.25,727.1879272460938,58640
2019-12-04,747.0,761.0999755859375,746.25,758.6500244140625,739.271240234375,49365
2019-12-05,753.4500122070312,766.6500244140625,753.2000122070312,764.7000122070312,745.1666870117188,30679
2019-12-06,752.5,771.2000122070312,752.5,758.0,738.6378173828125,32064
2019-12-09,758.6500244140625,758.6500244140625,746.9000244140625,750.5499877929688,731.3781127929688,30622
2019-12-10,748.0,748.0,737.5999755859375,745.25,726.2135009765625,37787
2019-12-11,743.4500122070312,759.9500122070312,743.4500122070312,758.0499877929688,738.6865234375,36646
2019-12-12,760.5,765.9500122070312,753.0,755.9500122070312,736.6401977539062,30171
2019-12-13,758.0,763.5,748.5,761.4000244140625,741.9509887695312,45046
2019-12-16,761.5,783.75,761.2000122070312,772.9500122070312,753.2059326171875,184201
2019-12-17,779.9500122070312,782.0,773.0,777.2000122070312,757.3473510742188,80782
2019-12-18,780.0,793.9000244140625,779.9500122070312,786.75,766.6533813476562,120605
2019-12-19,788.5499877929688,788.5499877929688,778.2000122070312,782.8499755859375,762.85302734375,246970
2019-12-20,785.0,786.4500122070312,778.2999877929688,783.9000244140625,763.876220703125,25565
2019-12-23,771.2999877929688,787.0,771.2999877929688,775.8499755859375,756.0317993164062,30670
2019-12-24,775.2000122070312,776.9000244140625,768.0,772.5999755859375,752.8648071289062,26612
2019-12-26,772.5999755859375,778.8499755859375,768.7999877929688,770.7999877929688,751.11083984375,29862
2019-12-27,771.5999755859375,781.3499755859375,769.2999877929688,780.5499877929688,760.6117553710938,35260
2019-12-30,785.0,785.0,779.8499755859375,782.25,762.2683715820312,17598
2019-12-31,781.0,781.0,761.0,762.5999755859375,743.1202392578125,97935
2020-01-01,764.5,766.4000244140625,760.7000122070312,761.9500122070312,742.4868774414062,13716
2020-01-02,762.0999755859375,769.0999755859375,761.8499755859375,766.0,746.4334716796875,22615
2020-01-03,765.5,779.75,764.0499877929688,775.0499877929688,755.2522583007812,33869
2020-01-06,775.0,779.0999755859375,767.75,770.0499877929688,750.3800048828125,150760
2020-01-07,770.0499877929688,778.6500244140625,760.6500244140625,777.5,757.6397094726562,37208
2020-01-08,776.9000244140625,784.9000244140625,767.5,769.7000122070312,750.0389404296875,46382
2020-01-09,771.4500122070312,776.5499877929688,762.4500122070312,773.1500244140625,753.4008178710938,41653
2020-01-10,778.0,781.7999877929688,772.4500122070312,776.2999877929688,756.4703369140625,16303
2020-01-13,778.7999877929688,788.2000122070312,775.2000122070312,785.8499755859375,765.7763671875,51472
2020-01-14,789.9000244140625,797.6500244140625,783.7999877929688,796.2000122070312,775.862060546875,36581
2020-01-15,797.0,803.0,789.0,794.7999877929688,774.4977416992188,35702
